temperature,humidity,rainfall,ph,nitrogen,area,district,season,fertilizer,pesticide,expected_yield
21.067829726903433,57.759025211750455,891.4127176786182,5.832580710030156,97.0127937812255,2.6139108108004994,Chennai,Autumn,Neem Cake,Lambda Cyhalothrin,64.36
21.772472414324845,72.86948661456603,740.2599927459188,7.028460818937875,91.454973066272,6.526106977886364,Namakkal,Autumn,Micronutrient Mix,Neem Oil,84.59
31.259221274612877,77.27338957069057,993.3535994004714,6.377664747675997,66.04126600549482,6.323097205564976,Theni,Spring,Ammonium Sulphate,Neem Oil,93.99
25.11205310379527,82.23029302414258,900.8889262901083,6.400591638325025,92.56097474540482,6.159071555635117,Dindigul,Summer,NPK,Chlorpyrifos,110.46
24.800744015459177,80.82092913984802,572.4411751139141,5.8151727120724175,103.37673834934846,1.1846500758960017,Theni,Summer,Organic Compost,Carbaryl,79.84
24.789704563856223,83.0024786820322,965.4250028562893,6.602813043372601,84.22860485188595,3.8633414148373983,Sivaganga,Summer,Vermicompost,Fipronil,100.22
30.087776841155577,75.09498117750721,854.1053306080939,6.905465399912376,46.38442721340833,4.208152285269361,Dindigul,Summer,Bone Meal,Emamectin Benzoate,94.27
20.863381400249665,66.98115529294942,609.0713509613639,7.04278585586162,64.5640508786455,1.378002623207044,Kallakurichi,Winter,Urea,Azadirachtin,57.74
29.273270949743917,49.04490704491161,358.8747642804982,6.781356784042768,45.09341044549355,6.663950444677671,Tiruvannamalai,Summer,DAP,Neem Oil,83.62
30.593633407347443,48.25395122567599,359.38639985963437,7.1812954099016455,66.19895570292843,3.2798161030016817,Ramanathapuram,Spring,NPK,Beauveria bassiana,76.2
31.65720373891155,67.3361699894322,596.9554064728834,7.06889613913263,47.7838237614306,4.194688282181444,Karur,Spring,Ammonium Sulphate,Lambda Cyhalothrin,77.23
20.170304671511285,63.74642567976505,339.41229297728614,5.966345082775301,48.22683727439734,5.369077265870477,Viluppuram,Autumn,Organic Compost,Chlorpyrifos,65.54
34.43258822711813,59.99482318094816,499.99846039730255,7.016038779465244,55.65170869636168,7.724169045804585,Dharmapuri,Spring,Potash,Lambda Cyhalothrin,90.16
20.182317120347246,83.79515306830555,330.2119383654033,7.0476003591772995,76.93907763604099,7.947235970894752,Namakkal,Spring,Ammonium Sulphate,Lambda Cyhalothrin,83.3
34.53953803428649,65.92391376680595,740.5790466946837,6.774048164578464,71.81787453374412,5.206685600630475,Tiruvannamalai,Autumn,Vermicompost,Beauveria bassiana,84.64
28.764714678846502,81.04632041963956,331.8124662390205,6.193348465429122,106.52880388535911,7.176978379181873,Namakkal,Autumn,Farmyard Manure,Bacillus thuringiensis,85.46
24.16071774471699,52.52484638895045,624.5888834579875,6.294693119236474,80.85592782956104,1.0830097772373863,Perambalur,Spring,Bone Meal,Emamectin Benzoate,65.54
34.6159221149925,84.44842977918412,788.7131998138216,6.550534912881768,61.66693314004294,6.6034626478021154,Tenkasi,Summer,Farmyard Manure,Emamectin Benzoate,107.26
33.663907767407636,77.90148971692676,964.8599393043469,6.816007311743704,82.93906371550528,3.6368227721796416,Ramanathapuram,Spring,Urea,Beauveria bassiana,88.97
33.9909272503102,79.64255558001634,331.65306907433256,5.836913764296153,66.35243568146348,6.579149980863747,Tiruvallur,Summer,Potash,Carbaryl,84.16
34.548715967219046,78.68475692542835,886.8300932977965,6.456170423712958,69.03736516363657,2.5505530394802967,Chennai,Winter,NPK,Bacillus thuringiensis,81.87
20.845632449763908,79.58889505020213,869.0307063910543,7.199604742600583,109.76457859517338,4.665737792019706,Perambalur,Summer,NPK,Fipronil,104.72
26.758162029651402,50.1663766060598,967.8357190811057,6.648644488231232,56.00499638524239,5.537755133043926,Kanchipuram,Spring,Micronutrient Mix,Neem Oil,90.47
29.271923606868437,59.326508721313616,379.4903145397403,6.740202473829919,76.42153906326553,6.292387938017295,Tiruvarur,Summer,Vermicompost,Beauveria bassiana,96.6
28.278602581617285,67.43751886141546,913.6575218608415,6.364876012697356,49.38106599154485,0.7158700723500423,Coimbatore,Summer,Farmyard Manure,Emamectin Benzoate,85.38
31.327058835104285,69.8123820541386,792.8558376694565,6.098149826112475,49.54600329107389,0.6090849925091144,Dindigul,Winter,Urea,Fipronil,57.89
25.883660676495985,62.498996880949164,932.9110861456239,6.2875576538326206,75.97926424118675,6.377397595558573,Kanyakumari,Winter,Bone Meal,Neem Oil,69.48
25.948141734819053,69.88346800911494,903.6545961227216,7.129328873120699,50.295143665032654,7.449407188711208,Tiruchirappalli,Spring,Vermicompost,Fipronil,95.97
26.887036343573918,84.20130301141909,644.8326657950088,6.260252254402511,84.3380598021708,2.301092140836448,Dharmapuri,Autumn,NPK,Neem Oil,80.85
21.13794992162996,50.15518887642597,389.6320872704407,6.012663770917212,49.71790208545871,5.306560586024109,Sivaganga,Spring,Potash,Emamectin Benzoate,69.96
33.45182614859018,63.95846561051489,767.290416964719,6.041247819682281,53.46023131660695,0.8065146219985915,Chennai,Autumn,Micronutrient Mix,Beauveria bassiana,65.25
22.53402594608247,56.14361356127834,423.90733899372276,5.924183547259878,48.44451097704206,3.9558407602454433,Erode,Spring,NPK,Azadirachtin,73.67
27.551259062822854,72.61579314517462,327.5184978887693,6.91917455847266,83.95302726436354,1.1131927396165393,Tirunelveli,Spring,Organic Compost,Emamectin Benzoate,73.49
33.10367936160166,81.83489602127253,342.7545718984046,6.187628707406085,96.4340895855143,6.1119476778774375,Salem,Winter,DAP,Carbaryl,65.1
25.55708154187073,64.38091940764085,732.7783400712071,6.316479095397681,72.37743012932035,6.106032036003174,Namakkal,Summer,Urea,Spinosad,91.41
20.55024804335897,55.09747777376083,799.3447101191866,7.053289572762079,75.81742094809663,4.490851139489868,Theni,Summer,Farmyard Manure,Chlorpyrifos,84.51
27.98925899682535,54.698820145389185,488.4702616645667,6.328197828346472,41.40498384444085,2.9155937418738374,Tiruvannamalai,Summer,Micronutrient Mix,Chlorpyrifos,71.65
23.17172010494817,58.09989408711658,383.8334922734758,7.0467381930358535,81.5514717487834,5.593267393583672,Coimbatore,Summer,Organic Compost,Spinosad,92.59
21.303804321311354,66.48426167274191,710.7887826146155,6.843615263858062,70.21616823607755,1.4568522709667282,Dindigul,Summer,Organic Compost,Emamectin Benzoate,89.66
24.256638586980866,59.5232918559454,752.1420689321209,6.599089626536477,64.92677081284924,7.898864365947348,Nagapattinam,Autumn,Bone Meal,Imidacloprid,74.34
21.526737089306057,51.114365567373284,472.1704098691557,6.024953922563378,53.0596916835914,2.638213765203853,Theni,Spring,Ammonium Sulphate,Spinosad,65.43
22.60060392942132,80.87061698505701,356.1636219631495,6.534315945398356,68.72777788927631,7.867839626814548,Virudhunagar,Autumn,Ammonium Sulphate,Biopesticide,75.52
34.54205649913053,79.62028503575921,871.950449664496,6.161063957862916,51.96213111730461,5.514824149433233,Ramanathapuram,Summer,Micronutrient Mix,Azadirachtin,102.13
33.94063983691379,67.2705157205572,700.1288826289299,6.191970731124398,93.86450532343558,1.9028281141814252,Chengalpattu,Autumn,Single Super Phosphate,Azadirachtin,67.46
27.614155680266826,54.69638929660321,380.3857773174425,6.654868059418286,60.2041387268179,4.859286660669592,Thanjavur,Summer,Neem Cake,Fipronil,73.24
22.315440729113035,64.2456040741927,672.8126027861101,5.8725529515513974,63.56229947357444,1.5081100770423068,Kanyakumari,Summer,NPK,Azadirachtin,84.91
23.819609821456456,72.26010888895718,832.1595019227806,6.633894236850982,73.01033319851109,3.588806856104514,Tirupathur,Autumn,Farmyard Manure,Spinosad,77.79
25.23302399814493,82.18116576991304,881.4335854514104,7.151037674933118,48.70080564398813,5.981506064027332,Theni,Summer,Ammonium Sulphate,Fipronil,96.2
28.617096697698678,78.67315107033087,397.84066363840265,6.913374236603847,54.11391240334211,1.7274195714927838,Salem,Autumn,DAP,Neem Oil,66.99
22.463986968964896,77.58298880925528,765.63805448734,6.532291594676767,65.11813388864518,7.079004056098312,Pudukkottai,Spring,Urea,Azadirachtin,90.65
26.587023628553276,60.07777717699631,623.8758499687244,6.221929023829799,92.33265661233759,4.270402925693594,Ramanathapuram,Winter,Potash,Biopesticide,63.6
23.48319042720226,80.98298293098273,568.723854961248,6.560974005559584,103.45304776751829,5.181784969354941,Perambalur,Autumn,Bone Meal,Carbaryl,69.73
22.08908108995081,76.76100757081184,734.0509291499595,6.54684552876685,102.57248081356704,6.414479084183981,Cuddalore,Winter,Farmyard Manure,Emamectin Benzoate,78.73
22.275123195991267,57.468882711821934,473.942397870126,6.841524809601748,42.347270431504555,4.774172636534874,Tiruppur,Winter,Vermicompost,Carbaryl,63.37
25.131226230738612,77.85029218688052,377.44221586864506,6.985033208428326,48.92420636323877,3.4796546792027545,Tirunelveli,Autumn,DAP,Carbaryl,65.9
31.959430486693304,50.99669709395095,460.475976662849,6.811153595750293,90.4025575582252,5.308607246639729,Karur,Autumn,Urea,Biopesticide,70.41
23.77698588360429,58.827839740156776,427.118401760998,7.07183078586708,80.83742563362844,3.506385625727299,Theni,Spring,Vermicompost,Bacillus thuringiensis,84.81
26.93008705466199,82.89133358447262,407.34598218125615,6.620721764823516,75.41220752191262,5.085906765759859,Tiruchirappalli,Autumn,Single Super Phosphate,Fipronil,69.91
30.449762358153386,81.89997524709183,795.067044019379,6.013554660079966,80.34018521167692,5.050362847871419,Sivaganga,Summer,Ammonium Sulphate,Bacillus thuringiensis,97.71
26.36196006953579,74.45776942498891,954.0569103383104,7.095795918069487,71.55875599828924,1.3492853438056644,Pudukkottai,Autumn,DAP,Emamectin Benzoate,76.79
28.86913153617394,60.96010815480521,338.3331471754219,6.269276138304261,96.19974140186079,0.5347401725345214,Tiruvarur,Summer,NPK,Fipronil,76.55
25.002487575367162,60.92674774363773,676.176922056546,7.087797862977865,64.24421960561729,3.1021490142217076,Tirunelveli,Winter,Potash,Azadirachtin,63.93
23.369072344099727,63.09758064530774,398.59991426585987,6.046941781108712,74.88574409176358,3.6419408712841093,Mayiladuthurai,Summer,Organic Compost,Emamectin Benzoate,86.1
33.7226885160215,59.49575596466532,706.4118451946304,6.685170003087342,40.91661196118336,5.476530290125329,Tiruvannamalai,Summer,Ammonium Sulphate,Imidacloprid,86.62
21.28024502117966,84.87497007383789,651.5365072318698,6.633539024248061,44.69535341718992,6.124703527993834,Chengalpattu,Summer,Ammonium Sulphate,Lambda Cyhalothrin,87.37
23.148583896433784,80.92217157762855,443.59774833740505,6.066962808929133,42.55847674936664,4.0405020883249945,Theni,Spring,Ammonium Sulphate,Biopesticide,71.32
31.63291425042516,63.13155338992111,667.073188529306,6.417067845713519,68.05341426127282,4.697302484811634,Madurai,Summer,Organic Compost,Spinosad,98.34
22.328603688960687,52.27712521981084,903.2499347094621,7.124561646987086,66.13165213958271,2.5305850485766532,Theni,Autumn,Potash,Emamectin Benzoate,70.77
20.380795334905173,51.24610389464762,801.1805601931783,6.722493518674212,41.89671947524384,2.1647912144971206,Sivaganga,Winter,Ammonium Sulphate,Neem Oil,60.75
23.46612194882107,71.87570974394913,313.7973764280549,5.945752014778403,95.99412597612326,1.839084965407502,Ramanathapuram,Winter,Bone Meal,Biopesticide,51.09
21.491620891390177,54.72688763997816,805.5868522989614,6.9979750553488005,98.11539051968941,3.478876472138411,Vellore,Spring,Urea,Imidacloprid,75.83
30.021277048559693,53.19937181663284,505.20341118270926,7.054870145929568,40.91013464575152,1.1413139814085107,Perambalur,Autumn,Bone Meal,Biopesticide,61.1
26.321368258887468,80.706868443079,872.2104932169086,6.278544292377027,58.15964034019048,3.347693061254502,Thanjavur,Spring,Organic Compost,Biopesticide,86.27
28.854424137722116,55.72254563291505,736.9042354943938,6.373176313067736,78.64330265963861,3.770948968514875,Chengalpattu,Autumn,Single Super Phosphate,Lambda Cyhalothrin,67.3
31.454086912396413,50.604527030658105,907.9275831285389,6.4824036775493195,102.61865588258641,6.498914419604864,Viluppuram,Summer,Bone Meal,Imidacloprid,93.81
26.3782025670385,45.8987723328047,488.0741515694623,6.5582879005252135,84.34347538783031,2.4341576407490173,Cuddalore,Spring,Potash,Lambda Cyhalothrin,66.83
34.76603271055328,66.02760729210743,420.17550009381245,6.181230257127116,41.28734735832267,7.3572410492037426,Cuddalore,Spring,Ammonium Sulphate,Azadirachtin,82.05
21.766266243352117,68.06065902057014,491.8386544810442,6.575849203522111,85.59942718463049,6.723063527804012,Dharmapuri,Autumn,Ammonium Sulphate,Imidacloprid,71.87
29.0077529065048,71.60146698185022,422.7598950364147,7.080176724294944,69.31393674244512,3.373538961871231,Perambalur,Winter,Single Super Phosphate,Imidacloprid,61.62
27.783765579242562,46.8786386710022,416.3983581292556,6.833247062996919,45.79590675475885,5.023640820997912,Vellore,Summer,Vermicompost,Lambda Cyhalothrin,82.54
24.330406051560498,59.226908658597964,803.3321336289719,6.215970401872445,79.6483248207828,4.0703780164932475,Ariyalur,Winter,Bone Meal,Biopesticide,60.8
29.955067480439723,82.47318957299032,812.8004680471752,6.100916530027059,42.18281945428993,2.466980332248688,Kanchipuram,Autumn,Neem Cake,Emamectin Benzoate,73.89
27.445493708018546,68.87371395667557,533.9707235718726,6.8792770852441505,47.461877719364026,1.0635333630185657,Ariyalur,Autumn,Bone Meal,Fipronil,61.09
30.92283134305405,64.81965264824794,781.8816774994152,6.408758274045245,57.24814232673748,6.643267382556498,Virudhunagar,Summer,Single Super Phosphate,Azadirachtin,95.72
24.08217705844944,68.60922667476348,552.6817278580188,5.928214902657288,104.211950282357,1.5261397318922105,Pudukkottai,Summer,Urea,Biopesticide,75.76
34.253560307312036,62.84023091831823,429.5930501870338,6.558661326329702,101.10620851134857,5.991686648071709,Tiruppur,Summer,Ammonium Sulphate,Imidacloprid,87.92
30.384148467767787,78.96782606261277,474.76760620143017,6.485194949100396,55.484660927372154,7.907510059974853,Ariyalur,Spring,Organic Compost,Chlorpyrifos,92.74
34.160890095299195,46.57707245474023,793.9026207609819,7.095347644381932,52.64027415891334,4.759589229144721,Kanyakumari,Spring,Neem Cake,Lambda Cyhalothrin,78.15
33.865942930647954,83.84232980661471,960.9865423794038,6.463899903320449,100.34298556925194,6.834120489013028,Chennai,Spring,Organic Compost,Neem Oil,111.22
24.786507098648833,78.1566189660271,325.90534430084483,6.634777829874874,56.100618610139215,1.404251643329591,Krishnagiri,Winter,DAP,Lambda Cyhalothrin,54.45
25.098124456520992,73.99067086115046,345.74943855925966,6.241406472962854,77.7643904662736,6.4304237362922265,Sivaganga,Summer,Farmyard Manure,Carbaryl,83.62
24.781287543981048,70.03565505748037,920.184423765331,6.662208463455227,56.30716323275436,0.6830058616740351,Thoothukudi,Winter,Urea,Chlorpyrifos,57.45
34.086015477693444,76.95132943094661,998.5538773733363,6.290996541632394,93.70318022517888,3.5144818520693164,Dindigul,Winter,Single Super Phosphate,Neem Oil,75.15
27.198134304558632,70.1002185287348,911.5739799304371,7.177716856879013,93.77913897051627,3.633250866255003,Ramanathapuram,Spring,NPK,Carbaryl,96.16
23.581657186524534,49.41896452525579,548.2355103485436,6.202134588315714,60.741568431919305,2.2520581328743248,Virudhunagar,Autumn,Bone Meal,Emamectin Benzoate,59.2
20.63139784454543,45.714957389336554,991.405672815222,6.398882387230207,66.90286530117771,5.597354620198024,Tiruvallur,Spring,Ammonium Sulphate,Fipronil,78.69
34.17098033437115,63.69606044999479,729.3879724474954,6.033847524528905,109.38180382958836,2.2375377603758255,Krishnagiri,Winter,DAP,Beauveria bassiana,62.89
34.14097661202688,70.98586595969473,725.4157564152014,6.517763915423112,56.14688682024311,1.823960240041312,Thanjavur,Spring,Neem Cake,Biopesticide,76.72
31.6937671035013,59.005010366669204,340.48987359437746,7.156743682197136,101.8650119474398,7.458142123964097,Nagapattinam,Summer,Vermicompost,Emamectin Benzoate,104.0
34.92361733969653,51.95580996877949,577.3694132318611,6.861533865985728,88.72144326376545,1.654219297548913,Virudhunagar,Spring,Organic Compost,Beauveria bassiana,76.01
23.357264222339346,66.47897691573654,715.0579543891922,6.612120690972936,46.40407861784284,7.080956469727853,Tirunelveli,Winter,Neem Cake,Biopesticide,71.48
23.98400063883059,50.18059685131217,922.123655908284,7.137912097521655,100.34893320858154,6.571370560436586,Tiruchirappalli,Autumn,Organic Compost,Neem Oil,89.4
21.304801398671152,61.338128522827944,560.8819619086198,6.163655297264457,90.63940795820095,4.219068013090781,Ariyalur,Winter,Single Super Phosphate,Imidacloprid,61.2
21.21569323861472,53.80732807799245,778.2811345617172,5.90658320328642,99.5844839834138,4.213598952604808,Coimbatore,Summer,Micronutrient Mix,Fipronil,87.42
32.37021448887724,58.91236831608772,774.6113067913445,6.592024749594108,58.69197891185949,7.089724897663685,Vellore,Summer,DAP,Chlorpyrifos,91.6
31.961390324103924,71.33807338633702,895.4072103659694,7.014211881343724,89.58540837005243,6.777599962727541,Dindigul,Spring,Ammonium Sulphate,Lambda Cyhalothrin,94.53
29.279170673227764,75.10866558230565,411.0235737051516,7.0332190628785,101.02904694216625,0.7193546227591936,Ranipet,Spring,Ammonium Sulphate,Fipronil,70.91
32.38725125847144,50.154794698937806,534.5831979813993,6.840911558808251,51.253192723381574,6.634752680892967,Erode,Winter,DAP,Imidacloprid,64.98
20.095788075752505,56.48152532699651,731.8488428630196,7.173660649238393,84.22694689116679,2.4485268579811983,Erode,Winter,NPK,Bacillus thuringiensis,71.57
29.51008554649417,66.59941518863423,845.8917766058005,5.949772894357742,93.27195317514196,4.559499340070827,Mayiladuthurai,Winter,Vermicompost,Spinosad,77.79
29.489328397009224,82.2811242204007,371.7568095934755,7.112119882131031,88.15200056105694,1.0087779432887893,Namakkal,Winter,Ammonium Sulphate,Azadirachtin,60.62
24.514453504202244,73.32688354581126,347.14542102814016,6.615038644246782,64.21181398670697,5.156866383256078,Karur,Autumn,Bone Meal,Fipronil,65.6
31.373947938935338,45.98347665835206,315.4864860702981,6.253054306809358,74.2050233283266,6.278055633558449,Chennai,Winter,Ammonium Sulphate,Lambda Cyhalothrin,58.48
30.249430649097576,62.83610825506993,491.53866639716614,7.195974300220795,69.83269115651811,3.885402682472566,Perambalur,Winter,Neem Cake,Imidacloprid,63.31
30.40523338672233,53.83078451155042,357.6667319310899,6.752699022904599,85.81578499967947,2.54944645248657,Virudhunagar,Autumn,Vermicompost,Imidacloprid,65.95
34.26295343375615,51.04231567123601,602.6343607298213,7.121062288234638,69.38091218482856,5.288944607480642,Namakkal,Winter,NPK,Emamectin Benzoate,73.96
34.75966471939742,61.37336025260172,925.8694425753941,6.121936448247521,54.91732928175583,0.7335056216338351,Tirupathur,Summer,Organic Compost,Biopesticide,85.98
29.775002380638277,59.74105374895045,905.0507748877459,6.46249386936818,107.77353995403053,1.8914413677734085,Tiruvallur,Spring,NPK,Spinosad,92.25
31.563827669660782,78.79132912467551,832.7167936600993,6.676708450283981,49.18714143776713,0.7439463461843894,Cuddalore,Summer,Organic Compost,Lambda Cyhalothrin,89.6
33.8127177172353,69.66601258082952,857.5761036833234,6.47413129211757,48.211573227367616,1.4388934415191283,Tiruchirappalli,Winter,DAP,Carbaryl,59.89
23.00787090050505,64.66378186965747,344.94625595259384,6.614759962680158,58.82953831045684,6.481693254778911,Kallakurichi,Summer,Bone Meal,Emamectin Benzoate,89.36
24.65542938385361,63.20880596327205,308.13437793567044,5.901425642912383,67.47454894846794,4.099541260378427,Viluppuram,Spring,Micronutrient Mix,Carbaryl,64.42
30.424728291898138,79.40489588756819,845.8956922253449,5.8554663554877,73.63548630804803,1.2869763381363115,Dindigul,Winter,Organic Compost,Emamectin Benzoate,71.35
23.63067523793791,84.46650373068586,399.7468800310593,6.498443414831899,83.27090140226834,5.768487279080779,Nagapattinam,Summer,Micronutrient Mix,Spinosad,96.41
